Date,Time,Open,High,Low,Close,Volume,IO
20241219,10:11,2.45,2.50,2.45,2.45,29800,3196000
20241219,10:12,2.50,2.50,2.45,2.45,80725,3196000
20241219,10:13,2.45,2.50,2.45,2.45,30500,3243050
20241219,10:14,2.45,2.50,2.45,2.45,14500,3243050
20241219,10:15,2.40,2.50,2.40,2.50,55150,3288225
20241219,10:16,2.50,2.50,2.45,2.45,11400,3288225
20241219,10:17,2.45,2.45,2.40,2.40,13100,3288225
20241219,10:18,2.40,2.40,2.25,2.25,23475,3288225
20241219,10:19,2.25,2.25,2.20,2.20,12950,3321475
20241219,10:20,2.25,2.30,2.25,2.30,29250,3321475
20241219,10:21,2.30,2.30,2.30,2.30,7475,3321475
20241219,10:22,2.25,2.25,2.25,2.25,150,3346875
20241219,10:23,2.25,2.30,2.25,2.30,5400,3346875
20241219,10:24,2.35,2.35,2.35,2.35,8650,3346875
20241219,10:25,2.35,2.40,2.35,2.40,1125,3344950
20241219,10:26,2.40,2.40,2.40,2.40,8400,3344950
20241219,10:27,2.40,2.40,2.40,2.40,3300,3344950
20241219,10:28,2.40,2.40,2.40,2.40,1400,3341225
20241219,10:29,2.40,2.40,2.35,2.35,5200,3341225
20241219,10:30,2.35,2.35,2.35,2.35,4200,3341225
20241219,10:32,2.40,2.40,2.40,2.40,50,3340425
20241219,10:33,2.40,2.40,2.40,2.40,1925,3340425
20241219,10:34,2.40,2.45,2.40,2.45,8050,3338750
20241219,10:35,2.45,2.50,2.45,2.45,16125,3338750
20241219,10:36,2.45,2.50,2.45,2.45,20100,3338750
20241219,10:37,2.45,2.50,2.45,2.45,22775,3353475
20241219,10:38,2.45,2.50,2.45,2.50,11650,3353475
20241219,10:39,2.50,2.50,2.50,2.50,15450,3353475
20241219,10:40,2.50,2.50,2.50,2.50,9700,3378450
20241219,10:41,2.50,2.50,2.45,2.50,3825,3378450
20241219,10:42,2.45,2.50,2.45,2.50,12225,3378450
20241219,10:43,2.55,2.55,2.50,2.55,24875,3382425
20241219,10:44,2.50,2.50,2.50,2.50,1125,3382425
20241219,10:45,2.55,2.55,2.55,2.55,15025,3382425
20241219,10:46,2.55,2.55,2.55,2.55,7425,3398350
20241219,10:47,2.55,2.60,2.50,2.60,18050,3398350
20241219,10:48,2.55,2.60,2.55,2.55,26725,3398350
20241219,10:49,2.50,2.50,2.40,2.40,25600,3425125
20241219,10:50,2.35,2.35,2.25,2.25,19650,3425125
20241219,10:51,2.20,2.20,2.05,2.05,30050,3425125
20241219,10:52,2.05,2.10,2.05,2.10,6400,3410575
20241219,10:53,2.10,2.10,2.05,2.10,7175,3410575
20241219,10:54,2.10,2.15,2.10,2.15,11125,3410575
20241219,10:55,2.15,2.15,2.10,2.10,13100,3407675
20241219,10:56,2.10,2.10,2.10,2.10,4775,3407675
20241219,10:57,2.10,2.10,2.05,2.05,37050,3407675
20241219,10:58,2.10,2.10,2.05,2.05,19325,3426550
20241219,10:59,2.00,2.00,2.00,2.00,20525,3426550
20241219,11:00,2.00,2.00,2.00,2.00,22650,3426550
20241219,11:01,2.00,2.00,2.00,2.00,12375,3431500
20241219,11:02,2.05,2.05,2.00,2.00,19675,3431500
20241219,11:03,2.00,2.10,2.00,2.10,23525,3431500
20241219,11:04,2.05,2.10,2.05,2.10,17575,3448275
20241219,11:05,2.05,2.10,2.05,2.10,32250,3448275
20241219,11:06,2.05,2.15,2.05,2.15,39500,3448275
20241219,11:07,2.05,2.10,2.05,2.10,99800,3497250
20241219,11:08,2.10,2.15,2.10,2.15,29075,3497250
20241219,11:09,2.15,2.20,2.15,2.15,29250,3497250
20241219,11:10,2.20,2.20,2.20,2.20,26300,3545825
20241219,11:11,2.15,2.15,2.15,2.15,24550,3545825
20241219,11:12,2.20,2.20,2.15,2.15,4250,3545825
20241219,11:14,2.10,2.10,2.10,2.10,150,3542800
20241219,11:15,2.10,2.10,2.10,2.10,50,3542800
20241219,11:16,2.15,2.15,2.15,2.15,1800,3542850
20241219,11:17,2.15,2.15,2.15,2.15,900,3542850
20241219,11:20,2.10,2.10,2.10,2.10,175,3542975
20241219,11:21,2.10,2.10,2.10,2.10,800,3542975
20241219,11:22,2.15,2.15,2.15,2.15,100,3543950
20241219,11:23,2.10,2.10,2.10,2.10,100,3543950
20241219,11:26,2.15,2.15,2.15,2.15,50,3544050
20241219,11:27,2.15,2.15,2.15,2.15,450,3544050
20241219,11:28,2.10,2.10,2.10,2.10,3600,3543625
20241219,11:29,2.10,2.10,2.10,2.10,5400,3543625
20241219,11:30,2.10,2.10,2.10,2.10,1800,3543625
20241219,11:31,2.20,2.20,2.20,2.20,103400,3564450
20241219,11:32,2.20,2.20,2.20,2.20,36025,3564450
20241219,11:33,2.20,2.20,2.15,2.15,50,3564450
20241219,11:34,2.20,2.20,2.15,2.15,3625,3583400
20241219,11:36,2.20,2.20,2.15,2.15,14325,3583400
20241219,11:37,2.15,2.20,2.15,2.20,8400,3597600
20241219,11:38,2.20,2.20,2.15,2.15,14000,3597600
20241219,11:39,2.15,2.15,2.15,2.15,5675,3597600
20241219,11:40,2.15,2.15,2.15,2.15,19375,3600825
20241219,11:41,2.15,2.15,2.15,2.15,9900,3600825
20241219,11:42,2.15,2.15,2.10,2.10,46550,3600825
20241219,11:43,2.10,2.15,2.10,2.15,21950,3626675
20241219,11:44,2.15,2.15,2.10,2.10,575,3626675
20241219,11:45,2.10,2.20,2.10,2.20,66675,3626675
20241219,11:46,2.20,2.20,2.15,2.15,14400,3625025
20241219,11:47,2.15,2.15,2.15,2.15,13225,3625025
20241219,11:48,2.15,2.20,2.15,2.15,5675,3625025
20241219,11:49,2.15,2.15,2.15,2.15,21375,3618450
20241219,11:50,2.15,2.15,2.15,2.15,4800,3618450
20241219,11:51,2.15,2.15,2.15,2.15,2800,3618450
20241219,11:52,2.15,2.15,2.15,2.15,5150,3621000
20241219,11:53,2.15,2.15,2.15,2.15,7300,3621000
20241219,11:54,2.15,2.15,2.15,2.15,4250,3621000
20241219,11:55,2.15,2.15,2.15,2.15,1650,3617800
20241219,11:56,2.15,2.15,2.15,2.15,1675,3617800
20241219,11:57,2.15,2.15,2.15,2.15,27775,3617800
20241219,11:58,2.15,2.15,2.15,2.15,3250,3646800
20241219,11:59,2.15,2.15,2.15,2.15,7150,3646800
20241219,12:00,2.15,2.15,2.15,2.15,18750,3646800
20241219,12:01,2.15,2.15,2.15,2.15,27300,3665525
20241219,12:02,2.15,2.15,2.15,2.15,19525,3665525
20241219,12:03,2.15,2.15,2.15,2.15,13100,3665525
20241219,12:04,2.15,2.15,2.15,2.15,3100,3707725
20241219,12:05,2.15,2.15,2.15,2.15,5025,3707725
20241219,12:06,2.15,2.15,2.15,2.15,3825,3707725
20241219,12:07,2.15,2.15,2.15,2.15,2175,3718975
20241219,12:08,2.15,2.15,2.15,2.15,1475,3718975
20241219,12:09,2.15,2.15,2.15,2.15,4725,3718975
20241219,12:10,2.15,2.15,2.15,2.15,5450,3728825
20241219,12:11,2.15,2.15,2.15,2.15,14250,3728825
20241219,12:12,2.15,2.15,2.15,2.15,5900,3728825
20241219,12:13,2.15,2.15,2.15,2.15,3100,3740375
20241219,12:14,2.15,2.15,2.15,2.15,3375,3740375
20241219,12:15,2.15,2.15,2.15,2.15,8500,3740375
20241219,12:16,2.15,2.15,2.15,2.15,25225,3751125
20241219,12:17,2.15,2.15,2.10,2.15,23800,3751125
20241219,12:18,2.15,2.15,2.15,2.15,6500,3751125
20241219,12:19,2.15,2.15,2.15,2.15,17650,3769675
20241219,12:20,2.15,2.15,2.15,2.15,11050,3769675
20241219,12:21,2.15,2.15,2.15,2.15,110650,3769675
20241219,12:22,2.15,2.15,2.15,2.15,66425,3850725
20241219,12:23,2.20,2.20,2.15,2.15,28225,3850725
20241219,12:24,2.15,2.15,2.15,2.15,13525,3850725
20241219,12:25,2.15,2.15,2.15,2.15,5550,3919800
20241219,12:26,2.15,2.15,2.15,2.15,3050,3919800
20241219,12:27,2.15,2.15,2.15,2.15,36900,3919800
20241219,12:28,2.15,2.15,2.15,2.15,22325,3940575
20241219,12:29,2.15,2.15,2.15,2.15,79400,3940575
20241219,12:30,2.15,2.15,2.15,2.15,26425,3940575
20241219,12:31,2.15,2.20,2.15,2.20,29200,3965475
20241219,12:32,2.15,2.20,2.15,2.15,17925,3965475
20241219,12:33,2.15,2.20,2.15,2.15,6475,3965475
20241219,12:34,2.15,2.20,2.15,2.20,78400,3983625
20241219,12:35,2.20,2.20,2.20,2.20,70525,3983625
20241219,12:36,2.20,2.20,2.20,2.20,7350,3983625
20241219,12:37,2.20,2.20,2.20,2.20,5475,3999450
20241219,12:38,2.20,2.20,2.20,2.20,3800,3999450
20241219,12:39,2.25,2.25,2.20,2.25,5475,3999450
20241219,12:40,2.25,2.25,2.20,2.20,6725,4010425
20241219,12:41,2.20,2.20,2.20,2.20,8225,4010425
20241219,12:42,2.20,2.20,2.20,2.20,10775,4010425
20241219,12:43,2.20,2.20,2.20,2.20,9250,4017875
20241219,12:44,2.20,2.20,2.20,2.20,2775,4017875
20241219,12:45,2.20,2.20,2.20,2.20,3650,4017875
20241219,12:46,2.20,2.25,2.20,2.25,4125,4026150
20241219,12:47,2.20,2.25,2.20,2.25,40800,4026150
20241219,12:48,2.20,2.20,2.20,2.20,6025,4026150
20241219,12:49,2.20,2.20,2.20,2.20,5550,4032900
20241219,12:50,2.20,2.25,2.20,2.25,4575,4032900
20241219,12:51,2.20,2.30,2.20,2.30,27875,4032900
20241219,12:52,2.30,2.30,2.25,2.25,27700,4033125
20241219,12:53,2.25,2.25,2.20,2.25,54625,4033125
20241219,12:54,2.20,2.25,2.20,2.20,54200,4033125
20241219,12:55,2.20,2.25,2.20,2.25,9150,4052425
20241219,12:56,2.20,2.25,2.20,2.20,11625,4052425
20241219,12:57,2.25,2.25,2.25,2.25,4800,4052425
20241219,12:58,2.25,2.25,2.20,2.20,4725,4062975
20241219,12:59,2.25,2.25,2.25,2.25,5225,4062975
20241219,13:00,2.20,2.25,2.20,2.25,3300,4062975
20241219,13:01,2.25,2.25,2.20,2.20,11300,4072075
20241219,13:02,2.25,2.25,2.20,2.25,34125,4072075
20241219,13:03,2.25,2.25,2.15,2.20,67775,4072075
20241219,13:04,2.20,2.20,2.15,2.20,24000,4082075
20241219,13:05,2.20,2.20,2.20,2.20,44775,4082075
20241219,13:06,2.20,2.25,2.20,2.20,45325,4082075
20241219,13:07,2.20,2.25,2.15,2.15,54975,4100125
20241219,13:08,2.15,2.15,2.15,2.15,5400,4100125
20241219,13:09,2.15,2.15,2.15,2.15,3325,4100125
20241219,13:10,2.15,2.15,2.15,2.15,4375,4114100
20241219,13:11,2.15,2.15,2.15,2.15,5125,4114100
20241219,13:12,2.15,2.15,2.15,2.15,3050,4114100
20241219,13:13,2.15,2.15,2.15,2.15,29275,4124100
20241219,13:14,2.15,2.15,2.15,2.15,2800,4124100
20241219,13:15,2.15,2.15,2.15,2.15,20700,4124100
20241219,13:16,2.15,2.15,2.10,2.10,18200,4134100
20241219,13:17,2.10,2.10,2.10,2.10,3325,4134100
20241219,13:18,2.10,2.10,2.10,2.10,4150,4134100
20241219,13:19,2.10,2.10,2.10,2.10,4550,4144275
20241219,13:20,2.10,2.10,2.10,2.10,9900,4144275
20241219,13:21,2.10,2.10,2.10,2.10,7075,4144275
20241219,13:22,2.05,2.10,2.05,2.05,27800,4149225
20241219,13:23,2.05,2.05,2.05,2.05,3325,4149225
20241219,13:24,2.05,2.05,2.05,2.05,9025,4149225
20241219,13:25,2.10,2.10,2.05,2.05,3525,4159250
20241219,13:26,2.10,2.10,2.10,2.10,14325,4159250
20241219,13:27,2.10,2.10,2.10,2.10,30875,4159250
20241219,13:28,2.10,2.10,2.10,2.10,4725,4187525
20241219,13:29,2.10,2.15,2.10,2.15,52725,4187525
20241219,13:30,2.25,2.40,2.25,2.30,47500,4187525
20241219,13:31,2.35,2.35,2.30,2.30,79175,4179425
20241219,13:32,2.25,2.25,2.25,2.25,37525,4179425
20241219,13:33,2.30,2.30,2.25,2.25,7000,4179425
20241219,13:34,2.30,2.35,2.30,2.35,14250,4197750
20241219,13:35,2.35,2.40,2.35,2.35,5950,4197750
20241219,13:36,2.35,2.45,2.35,2.45,9050,4197750
20241219,13:37,2.45,2.45,2.45,2.45,9275,4214050
20241219,13:38,2.45,2.45,2.40,2.40,50750,4214050
20241219,13:39,2.45,2.45,2.40,2.40,64675,4214050
20241219,13:40,2.35,2.35,2.25,2.25,97950,4252450
20241219,13:41,2.15,2.15,2.10,2.15,91675,4252450
20241219,13:42,2.15,2.15,2.05,2.05,17225,4252450
20241219,13:43,2.10,2.10,2.00,2.00,42450,4238600
20241219,13:44,1.95,1.95,1.80,1.80,50350,4238600
20241219,13:45,1.80,1.90,1.80,1.90,62475,4238600
20241219,13:46,1.90,1.90,1.80,1.80,70600,4244600
20241219,13:47,1.85,1.85,1.80,1.80,104200,4244600
20241219,13:48,1.85,1.85,1.85,1.85,41500,4244600
20241219,13:49,1.85,1.85,1.75,1.75,95425,4198925
20241219,13:50,1.75,1.75,1.55,1.60,97475,4198925
20241219,13:51,1.65,1.65,1.60,1.60,32700,4198925
20241219,13:52,1.60,1.65,1.60,1.65,132350,4197650
20241219,13:53,1.65,1.65,1.60,1.60,77000,4197650
20241219,13:54,1.60,1.60,1.55,1.55,22025,4197650
20241219,13:55,1.55,1.55,1.55,1.55,16600,4101675
20241219,13:56,1.55,1.60,1.50,1.50,53000,4101675
20241219,13:57,1.50,1.50,1.45,1.45,10125,4101675
20241219,13:58,1.50,1.50,1.40,1.40,28650,4096350
20241219,13:59,1.40,1.40,1.35,1.35,23500,4096350
20241219,14:00,1.35,1.35,1.35,1.35,52400,4096350
20241219,14:01,1.35,1.40,1.35,1.40,51900,4115400
20241219,14:02,1.35,1.55,1.35,1.50,155275,4115400
20241219,14:03,1.55,1.55,1.45,1.45,105650,4115400
20241219,14:04,1.45,1.45,1.35,1.45,55900,4106325
20241219,14:05,1.40,1.40,1.40,1.40,51900,4106325
20241219,14:06,1.40,1.40,1.35,1.35,95450,4106325
20241219,14:07,1.35,1.45,1.35,1.45,95250,4132250
20241219,14:08,1.50,1.55,1.45,1.55,118525,4132250
20241219,14:09,1.45,1.50,1.45,1.50,54975,4132250
20241219,14:10,1.50,1.50,1.45,1.45,36100,4106025
20241219,14:11,1.45,1.45,1.40,1.40,88550,4106025
20241219,14:12,1.40,1.40,1.40,1.40,63125,4106025
20241219,14:13,1.40,1.40,1.35,1.35,89425,4116800
20241219,14:14,1.30,1.35,1.30,1.35,64400,4116800
20241219,14:15,1.35,1.35,1.30,1.30,35925,4116800
20241219,14:16,1.30,1.30,1.30,1.30,11725,4115250
20241219,14:17,1.30,1.30,1.30,1.30,51725,4115250
20241219,14:18,1.30,1.30,1.30,1.30,54250,4115250
20241219,14:19,1.30,1.35,1.30,1.35,70450,4118925
20241219,14:20,1.40,1.40,1.30,1.30,115075,4118925
20241219,14:21,1.35,1.35,1.30,1.30,78275,4118925
20241219,14:22,1.25,1.30,1.25,1.30,15575,4118925
20241219,14:23,1.30,1.30,1.30,1.30,15100,4114175
20241219,14:24,1.30,1.30,1.25,1.30,925,4114175
20241219,14:25,1.25,1.25,1.25,1.25,2400,4114175
20241219,14:26,1.30,1.30,1.30,1.30,1250,4110375
20241219,14:27,1.30,1.35,1.30,1.35,32825,4110375
20241219,14:28,1.35,1.35,1.35,1.35,150,4110375
20241219,14:29,1.35,1.35,1.35,1.35,150,4110500
20241219,14:30,1.35,1.35,1.35,1.35,32425,4110500
20241219,14:31,1.30,1.35,1.30,1.35,47900,4113950
20241219,14:32,1.35,1.35,1.30,1.30,43525,4113950
20241219,14:33,1.25,1.30,1.25,1.30,155200,4113950
20241219,14:34,1.30,1.30,1.30,1.30,18325,4147300
20241219,14:35,1.30,1.30,1.25,1.25,79250,4147300
20241219,14:36,1.25,1.30,1.25,1.25,23450,4147300
20241219,14:37,1.20,1.25,1.20,1.25,102675,4131825
20241219,14:38,1.25,1.25,1.25,1.25,3275,4131825
20241219,14:39,1.20,1.20,1.20,1.20,50000,4131825
20241219,14:40,1.20,1.20,1.20,1.20,25,4131825
20241219,14:41,1.20,1.20,1.20,1.20,55675,4121425
20241219,14:42,1.25,1.25,1.25,1.25,5750,4121425
20241219,14:43,1.20,1.20,1.20,1.20,34475,4121425
20241219,14:44,1.15,1.35,1.15,1.35,213475,4109150
20241219,14:45,1.35,1.40,1.35,1.35,79400,4109150
20241219,14:46,1.40,1.40,1.35,1.35,148425,4218350
20241219,14:47,1.40,1.40,1.30,1.35,170725,4218350
20241219,14:48,1.40,1.40,1.30,1.30,190250,4218350
20241219,14:49,1.30,1.35,1.30,1.30,79250,4176600
20241219,14:50,1.35,1.35,1.30,1.30,100300,4176600
20241219,14:51,1.30,1.35,1.30,1.30,124250,4176600
20241219,14:52,1.35,1.35,1.30,1.30,10675,4163775
20241219,14:53,1.30,1.35,1.30,1.35,45050,4163775
20241219,14:54,1.30,1.35,1.30,1.35,86850,4163775
20241219,14:55,1.30,1.35,1.30,1.35,52775,4163775
20241219,14:56,1.35,1.35,1.25,1.25,131725,4184275
20241219,14:57,1.30,1.30,1.25,1.25,33750,4184275
20241219,14:58,1.25,1.35,1.25,1.35,36100,4195875
20241219,14:59,1.35,1.35,1.30,1.30,4300,4195875
20241219,15:00,1.30,1.30,1.30,1.30,43550,4195875
20241219,15:01,1.25,1.30,1.25,1.30,85975,4178300
20241219,15:02,1.30,1.30,1.25,1.30,48725,4178300
20241219,15:03,1.30,1.35,1.30,1.35,38750,4178300
20241219,15:04,1.30,1.35,1.30,1.30,8650,4178300
20241219,15:05,1.30,1.30,1.30,1.30,500,4178850
20241219,15:06,1.30,1.35,1.30,1.30,39300,4178850
20241219,15:07,1.30,1.30,1.25,1.30,24650,4158300
20241219,15:08,1.30,1.30,1.30,1.30,52400,4158300
20241219,15:09,1.25,1.30,1.25,1.30,12075,4158300
20241219,15:10,1.25,1.25,1.25,1.25,7475,4145725
20241219,15:11,1.30,1.30,1.25,1.30,9025,4145725
20241219,15:12,1.30,1.35,1.30,1.30,36350,4145725
20241219,15:13,1.35,1.35,1.35,1.35,30150,4157475
20241219,15:14,1.35,1.40,1.35,1.40,48300,4157475
20241219,15:15,1.40,1.45,1.40,1.45,29350,4157475
20241219,15:16,1.45,1.45,1.40,1.40,46825,4200375
20241219,15:17,1.40,1.50,1.40,1.50,46375,4200375
20241219,15:18,1.50,1.65,1.50,1.65,48675,4200375
20241219,15:19,1.60,1.65,1.60,1.65,74325,4233225
20241219,15:20,1.60,1.60,1.60,1.60,61925,4233225
20241219,15:21,1.60,1.80,1.60,1.80,95775,4233225
20241219,15:22,1.80,1.85,1.80,1.85,98325,4339900
20241219,15:23,1.75,1.75,1.65,1.65,61250,4339900
20241219,15:24,1.65,1.65,1.60,1.65,19425,4339900
20241219,15:25,1.65,1.65,1.55,1.55,26250,4376075
20241219,15:26,1.65,1.70,1.65,1.70,18275,4376075
20241219,15:27,1.65,1.65,1.55,1.55,30850,4376075
20241219,15:28,1.55,1.65,1.55,1.65,37150,4379725
20241219,15:29,1.65,1.65,1.45,1.45,40250,4379725
20241219,15:30,1.40,1.40,1.40,1.40,6725,4379725
20241220,09:15,2.00,2.30,1.40,1.40,255578,4148050
20241220,09:16,1.40,1.60,1.40,1.45,127175,4148050
20241220,09:17,1.45,1.55,1.45,1.50,68400,4148050
20241220,09:18,1.55,1.55,1.45,1.45,77675,4260525
20241220,09:19,1.45,1.50,1.35,1.40,152400,4260525
20241220,09:20,1.40,1.45,1.35,1.45,130075,4260525
20241220,09:21,1.40,1.50,1.40,1.50,103025,4228450
20241220,09:22,1.50,1.50,1.45,1.45,100150,4228450
20241220,09:23,1.40,1.45,1.40,1.45,105875,4228450
20241220,09:24,1.45,1.45,1.45,1.45,19225,4233975
20241220,09:25,1.45,1.45,1.45,1.45,98900,4233975
20241220,09:26,1.50,1.50,1.45,1.50,3250,4233975
20241220,09:27,1.45,1.45,1.45,1.45,48575,4282375
20241220,09:28,1.45,1.45,1.45,1.45,50425,4282375
20241220,09:29,1.45,1.45,1.45,1.45,175,4282375
20241220,09:30,1.45,1.45,1.45,1.45,6425,4261725
20241220,09:31,1.45,1.45,1.45,1.45,5050,4261725
20241220,09:32,1.45,1.45,1.40,1.40,8250,4261725
20241220,09:33,1.45,1.45,1.45,1.45,1325,4259275
20241220,09:34,1.45,1.45,1.40,1.40,68100,4259275
20241220,09:35,1.40,1.40,1.40,1.40,19625,4259275
20241220,09:36,1.40,1.40,1.35,1.35,22875,4069575
20241220,09:37,1.30,1.35,1.30,1.35,3475,4069575
20241220,09:38,1.30,1.30,1.30,1.30,17650,4069575
20241220,09:39,1.20,1.20,1.20,1.20,40375,4069575
20241220,09:40,1.25,1.25,1.20,1.20,5700,4058775
20241220,09:41,1.20,1.20,1.20,1.20,28250,4058775
20241220,09:42,1.20,1.25,1.20,1.25,40950,4058775
20241220,09:43,1.20,1.25,1.15,1.25,60800,4040100
20241220,09:44,1.25,1.30,1.25,1.30,108650,4040100
20241220,09:45,1.30,1.30,1.25,1.30,68950,4023975
20241220,09:46,1.35,1.35,1.30,1.30,102075,4023975
20241220,09:47,1.25,1.30,1.25,1.30,107375,4023975
20241220,09:48,1.30,1.30,1.25,1.25,46675,4021500
20241220,09:49,1.30,1.30,1.30,1.30,69725,4021500
20241220,09:50,1.30,1.30,1.25,1.25,98150,4021500
20241220,09:51,1.25,1.30,1.25,1.30,2125,4021500
20241220,09:52,1.25,1.30,1.25,1.30,7575,4019050
20241220,09:53,1.25,1.25,1.25,1.25,225,4019050
20241220,09:54,1.25,1.25,1.25,1.25,25,4019050
20241220,09:55,1.30,1.30,1.30,1.30,1150,4017775
20241220,09:56,1.30,1.30,1.25,1.25,5750,4017775
20241220,09:57,1.25,1.30,1.25,1.30,21225,4017775
20241220,09:58,1.35,1.35,1.30,1.35,10400,4007700
20241220,09:59,1.35,1.35,1.35,1.35,50,4007700
20241220,10:00,1.25,1.30,1.25,1.30,14700,4007700
20241220,10:01,1.30,1.35,1.30,1.35,2725,3992975
20241220,10:02,1.35,1.35,1.35,1.35,1400,3992975
20241220,10:04,1.35,1.35,1.35,1.35,175,3989000
20241220,10:05,1.35,1.35,1.35,1.35,8925,3989000
20241220,10:06,1.35,1.35,1.35,1.35,75,3989000
20241220,10:07,1.35,1.35,1.35,1.35,4425,3986025
20241220,10:08,1.35,1.40,1.35,1.40,46775,3986025
20241220,10:09,1.40,1.40,1.35,1.35,7825,4031750
20241220,10:10,1.35,1.35,1.35,1.35,75,4031750
20241220,10:11,1.35,1.45,1.35,1.45,56025,4031750
20241220,10:12,1.40,1.45,1.40,1.40,2875,4031750
20241220,10:13,1.40,1.40,1.40,1.40,11325,3988650
20241220,10:14,1.40,1.40,1.40,1.40,250,3988650
20241220,10:15,1.40,1.40,1.40,1.40,25,3981450
20241220,10:16,1.40,1.40,1.40,1.40,25,3981450
20241220,10:17,1.35,1.35,1.35,1.35,14525,3981450
20241220,10:18,1.40,1.40,1.35,1.35,7050,3983925
20241220,10:19,1.35,1.35,1.35,1.35,850,3983925
20241220,10:20,1.35,1.35,1.35,1.35,1250,3983925
20241220,10:21,1.30,1.30,1.30,1.30,2275,3983925
20241220,10:22,1.30,1.30,1.30,1.30,1800,3983825
20241220,10:24,1.35,1.35,1.30,1.35,1250,3985650
20241220,10:25,1.35,1.35,1.30,1.30,3400,3985650
20241220,10:26,1.30,1.30,1.30,1.30,275,3985650
20241220,10:27,1.35,1.35,1.30,1.35,1450,3986425
20241220,10:28,1.30,1.35,1.30,1.35,425,3986425
20241220,10:29,1.35,1.35,1.35,1.35,250,3986425
20241220,10:30,1.30,1.30,1.30,1.30,25,3986400
20241220,10:31,1.35,1.35,1.35,1.35,25,3986400
20241220,10:33,1.30,1.30,1.25,1.25,16050,3982900
20241220,10:34,1.25,1.25,1.20,1.20,25450,3982900
20241220,10:35,1.20,1.20,1.20,1.20,45050,3982900
20241220,10:36,1.20,1.20,1.15,1.20,32025,4034750
20241220,10:37,1.15,1.15,1.15,1.15,46275,4034750
20241220,10:38,1.15,1.15,1.15,1.15,18450,4034750
20241220,10:39,1.15,1.15,1.10,1.10,37250,4078250
20241220,10:40,1.10,1.15,1.10,1.15,28425,4078250
20241220,10:41,1.15,1.15,1.15,1.15,50,4078250
20241220,10:42,1.15,1.15,1.15,1.15,1750,4078250
20241220,10:44,1.15,1.15,1.15,1.15,50,4089275
20241220,10:45,1.15,1.15,1.15,1.15,2050,4089275
20241220,10:46,1.15,1.15,1.15,1.15,56200,4090225
20241220,10:47,1.15,1.15,1.15,1.15,84750,4090225
20241220,10:48,1.20,1.20,1.15,1.15,51325,4090225
20241220,10:49,1.15,1.15,1.10,1.10,350,4075150
20241220,10:50,1.10,1.10,1.10,1.10,125,4075150
20241220,10:51,1.15,1.15,1.15,1.15,9000,4075150
20241220,10:52,1.15,1.15,1.15,1.15,12150,4075150
20241220,10:53,1.15,1.15,1.10,1.10,46675,4075150
20241220,10:54,1.10,1.10,1.10,1.10,30875,4075150
20241220,10:55,1.10,1.10,1.10,1.10,5850,4072975
20241220,10:56,1.15,1.15,1.10,1.10,19125,4072975
20241220,10:57,1.10,1.10,1.05,1.10,10000,4072975
20241220,10:58,1.10,1.10,1.10,1.10,525,4058125
20241220,10:59,1.10,1.10,1.10,1.10,2300,4058125
20241220,11:01,1.10,1.10,1.10,1.10,600,4056325
20241220,11:02,1.05,1.10,1.05,1.10,350,4056325
20241220,11:03,1.10,1.10,1.10,1.10,125,4056325
20241220,11:04,1.10,1.10,1.10,1.10,5400,4056325
20241220,11:05,1.05,1.10,1.05,1.10,2350,4056325
20241220,11:06,1.10,1.10,1.10,1.10,125,4056325
20241220,11:07,1.10,1.10,1.05,1.05,6700,4051175
20241220,11:08,1.05,1.05,1.05,1.05,11375,4051175
20241220,11:09,1.05,1.10,1.05,1.05,10475,4055200
20241220,11:10,1.10,1.10,1.05,1.05,11950,4055200
20241220,11:11,1.05,1.10,1.05,1.10,16925,4055200
20241220,11:12,1.10,1.10,1.05,1.05,27350,4055200
20241220,11:13,1.05,1.10,1.05,1.10,18900,4077600
20241220,11:14,1.10,1.10,1.10,1.10,23550,4077600
20241220,11:15,1.10,1.10,1.05,1.05,12650,4077600
20241220,11:16,1.05,1.10,1.05,1.10,85825,4093175
20241220,11:17,1.15,1.15,1.10,1.10,18650,4093175
20241220,11:18,1.10,1.15,1.10,1.15,44450,4093175
20241220,11:19,1.15,1.15,1.10,1.10,22725,4147325
20241220,11:20,1.15,1.15,1.05,1.05,43825,4147325
20241220,11:21,1.05,1.10,1.05,1.10,39225,4187225
20241220,11:22,1.10,1.10,1.05,1.05,22850,4187225
20241220,11:23,1.05,1.05,1.05,1.05,7825,4187225
20241220,11:24,1.05,1.10,1.05,1.10,9450,4187225
20241220,11:25,1.05,1.05,1.05,1.05,7850,4199000
20241220,11:26,1.05,1.10,1.05,1.05,7725,4199000
20241220,11:27,1.05,1.05,1.05,1.05,7625,4199000
20241220,11:28,1.05,1.05,1.05,1.05,7650,4216000
20241220,11:29,1.05,1.05,1.05,1.05,8100,4216000
20241220,11:30,1.05,1.10,1.05,1.10,7700,4216000
20241220,11:31,1.05,1.05,1.05,1.05,7600,4231725
20241220,11:32,1.05,1.05,1.05,1.05,17225,4231725
20241220,11:33,1.05,1.05,1.05,1.05,11200,4231725
20241220,11:34,1.05,1.05,1.05,1.05,7625,4246700
20241220,11:35,1.05,1.05,1.05,1.05,6350,4246700
20241220,11:36,1.05,1.10,1.05,1.05,11825,4246700
20241220,11:37,1.10,1.10,1.05,1.10,8675,4257500
20241220,11:38,1.05,1.05,1.05,1.05,6625,4257500
